Player_id,Position_Code
278889,RB
255347,CM
255347,RB
255347,RM
70264,RB
70264,RM
252036,CB
252036,RB
255628,CM
255628,CAM
255628,RM
79758,CDM
79758,CM
72598,LM
72598,LB
72598,LW
271525,RM
271525,LM
271525,ST
271525,RW
227509,ST
227509,RM
227509,RW
239799,ST
239799,CAM
239799,CM
272568,CB
272568,RB
272568,RM
255420,ST
278464,CM
278464,CDM
278725,CDM
278725,CM
277968,CM
277968,CAM
230624,ST
266722,CM
266722,CDM
74210,CM
74210,CDM
258788,CAM
258788,CM
252903,CAM
252903,CM
252903,LM
257768,CAM
257768,CM
214766,CB
259825,LM
259825,RM
259825,LW
235507,CAM
235507,ST
235507,CM
241659,ST
241659,CAM
262142,CB
273921,CM
273921,CDM
264196,RB
264196,RM
203780,CB
203780,RB
203780,RM
276493,CB
276493,RB
276493,RM
206606,ST
203026,CB
266011,LM
266011,LW
266011,ST
248863,CM
248863,CDM
248863,CAM
230433,ST
230433,CAM
203309,RM
203309,LM
203309,CAM
203309,RW
258635,CM
258635,CDM
258635,CAM
255314,RB
255314,RM
219486,LB
219486,LM
264804,CAM
264804,CM
264804,ST
252263,LM
252263,LB
252263,LW
191083,ST
251247,CDM
251247,CM
222576,CB
250993,CB
246396,CAM
246396,CM
246396,LM
264065,CDM
264065,RM
264065,LM
264065,RW
246920,CM
246920,RW
270475,CAM
270475,LM
270475,CM
230285,CB
277664,CDM
277664,CM
229536,LM
229536,ST
229536,RM
229536,LW
262568,RB
262568,CB
264621,ST
190640,CB
190640,RB
245170,CM
245170,CDM
245170,CAM
245170,CB
215750,CAM
215750,ST
215750,CM
240599,ST
240599,CAM
207599,CB
229620,RW
229620,RM
212487,CB
76298,RB
76298,RM
274449,LM
274449,CAM
274449,LW
272668,ST
272668,RM
272668,RW
212002,ST
269866,RB
269866,RM
264247,ST
211003,CDM
211003,CM
211003,CB
230224,CB
253270,RW
253270,RM
267866,RW
267866,RM
267866,LW
261992,LB
261992,LM
71790,CDM
71790,CM
73584,CDM
73584,CB
73584,RB
260984,LM
260984,CM
260984,CAM
260984,LW
70012,LB
70012,LM
220829,ST
220829,CAM
220829,CM
233377,CM
233377,CDM
233377,CAM
261283,ST
261283,CAM
213949,ST
220862,ST
277448,LM
277448,LW
277448,ST
274144,CM
274144,LM
274144,RM
225772,CM
225772,CAM
263675,ST
263675,LW
263675,LM
241686,ST
241686,LM
241686,CAM
279831,LM
279831,RM
279831,CM
279831,LB
278047,RM
278047,LM
278047,CAM
278047,RW
256296,CB
256296,LB
256296,LM
236586,RB
236586,LB
236586,RM
74574,LM
74574,LB
274254,ST
242258,CM
242258,CAM
242258,CDM
264022,RB
264022,RM
240481,CM
240481,CDM
240481,CB
258147,LB
258147,LM
258147,CDM
250992,CM
250992,CDM
190324,CB
275067,CDM
275067,CM
268927,LM
268927,LW
275595,CM
275595,CAM
240277,CB
264347,LB
264347,LM
230299,ST
276901,LM
276901,RM
276901,LW
248492,CB
248492,RB
248492,RM
241585,CB
241585,LB
241585,LM
233394,CDM
233394,CM
277947,CM
277947,CDM
264390,RB
264390,CDM
264390,CM
264390,RM
251610,ST
236767,ST
239073,LM
239073,RM
239073,CAM
239073,LW
235751,LB
235751,LM
235751,CB
262903,CB
275196,LM
275196,LW
275196,CAM
231436,CAM
231436,RM
231436,LM
231436,CM
272912,LM
272912,CAM
272912,RM
272912,LW
246298,CDM
246298,CM
254496,CAM
254496,LW
254496,CM
222278,RB
222278,RM
222278,CB
230232,RB
230232,RM
224093,CB
224093,LB
224093,LM
79478,CM
79478,CDM
79478,CAM
203398,CB
79757,CM
244112,CAM
244112,ST
244112,CM
251024,CM
251024,CDM
251024,CB
257703,ST
266161,LM
266161,RM
266161,CM
266161,LW
223931,CB
247741,LB
247741,LM
70120,LB
272365,ST
268787,LM
268787,CAM
268787,RM
268787,LW
278780,CB
269565,LB
269565,LM
79122,CAM
79122,ST
79122,LW
79122,CM
70679,CB
256298,CM
256298,CDM
263990,RM
263990,LM
263990,RW
268860,CB
259644,CM
259644,CDM
252485,ST
234827,CB
214874,RW
214874,LW
214874,RM
72284,CDM
72284,CM
74849,CAM
74849,CM
264039,LM
264039,LW
274553,LM
274553,LW
238974,RB
238974,RM
255106,CB
263563,ST
263563,RW
263563,LW
263563,RM
247187,ST
271511,RM
271511,RW
259748,CB
268724,ST
253384,LB
253384,LM
269288,CB
269288,LB
269288,LM
70124,CDM
70124,CM
253932,ST
234487,CDM
234487,CM
262652,RW
262652,RM
266762,CM
266762,CAM
230413,CB
242195,CB
246291,RB
246291,RM
274196,ST
212249,CAM
212249,CM
212249,ST
270111,CM
270111,CDM
270111,CB
248357,CDM
248357,CB
248357,CM
262450,CM
262450,CDM
256308,CB
79158,ST
79158,CAM
277052,CDM
277052,CM
74310,RB
74310,LB
74310,RM
269149,LM
269149,RM
269149,LB
269149,LW
251235,ST
251235,RM
251235,RW
213094,RB
213094,RM
74344,CB
74344,RB
74344,RM
278903,CB
73596,RB
73596,RM
245894,RM
245894,CAM
245894,CM
245894,RW
278664,LW
278664,LM
278664,ST
273546,ST
230282,CB
236692,ST
261276,ST
261276,CAM
261276,CM
263841,RB
279472,RB
279472,RM
228790,RB
228790,LB
228790,RM
253121,LM
253121,ST
253121,LW
74697,CM
74697,CDM
245716,ST
267481,ST
268529,RM
268529,RW
72967,CDM
72967,CM
263949,CDM
263949,CB
263949,CM
70163,CM
272920,CM
272920,RW
245018,CB
226084,ST
72246,CAM
72246,CM
72246,LW
257080,ST
258360,CDM
258360,CM
276798,CAM
276798,RM
276798,LM
276798,CM
70723,RB
70723,RM
276035,LW
276035,LM
264273,ST
264273,LW
264273,LM
276312,ST
230248,LB
230248,LM
251499,ST
251499,CAM
251499,CM
228461,CDM
228461,CM
228461,CB
255361,RM
255361,RW
279948,ST
279948,RM
279948,RW
247180,LB
247180,LM
253071,ST
267426,ST
267426,RM
264364,RM
264364,CAM
264364,CM
264364,RW
80816,RM
80816,ST
80816,RW
74930,RW
74930,CAM
74930,RM
253111,CM
253111,CB
253111,CDM
213449,RB
213449,RM
254672,RB
254672,CB
254672,LB
254672,LM
237522,CB
241619,RM
241619,RW
203485,CB
193768,RB
193768,CB
193768,RM
77033,LW
77033,RW
77033,LM
261099,CM
214769,CB
262153,CM
262153,CDM
72972,CDM
72972,CM
253966,CM
253966,RB
253966,LB
253966,RM
272919,ST
241688,LB
241688,LM
263208,RM
263208,LM
263208,CAM
263208,RW
230696,CDM
230696,CM
229930,RB
229930,CB
229930,RM
74545,CDM
74545,CM
262713,RB
262713,RM
74044,CB
272959,RM
272959,RB
272959,RW
235329,RB
235329,LB
235329,CB
235329,RM
239682,RB
239682,RM
204639,CB
70497,CAM
70497,RW
70497,CM
243817,LM
243817,ST
243817,RM
243817,LW
237420,CDM
237420,CM
242547,LB
242547,LM
242547,LW
255866,LM
255866,RM
255866,LW
251516,CDM
251516,CM
247166,CM
247166,CDM
247166,CAM
243080,RB
243080,RM
258702,LB
258702,LM
262057,RM
262057,RW
262057,ST
272303,ST
272303,RM
272303,RB
241332,CM
241332,CDM
241341,CM
241341,CDM
260030,ST
73159,LM
73159,CAM
73159,CM
73159,LW
271563,LB
271563,LM
253651,LB
253651,LM
253651,CM
201943,ST
72919,CB
72919,CDM
72919,CM
276443,CB
276443,LB
268007,RB
268007,RM
268007,LB
235769,RM
235769,LM
235769,RB
221956,LM
221956,LB
233222,LM
233222,LW
233222,RM
270098,ST
254244,RM
254244,RB
254244,ST
266026,LM
266026,LW
270636,CDM
270636,CM
270636,CB
76339,LM
76339,LB
76339,LW
260414,RM
260414,CM
260414,CDM
260414,RB
274011,CDM
274011,CM
261502,CM
274564,CM
274564,CDM
200841,RB
200841,CB
245131,RM
245131,LB
245131,RW
271507,RM
271507,RB
266653,RB
266653,CB
266653,RM
256417,RW
256417,CM
256417,RM
263844,ST
252580,LM
252580,LW
252580,RM
256164,ST
231601,ST
274617,CM
274617,CDM
274617,CAM
279739,CM
279739,CDM
215228,CB
71359,CM
71359,LM
71359,CAM
235970,ST
259288,ST
259288,RW
259288,CAM
155355,RM
155355,LM
155355,CAM
155355,RW
275438,CAM
275438,RM
275438,LM
275438,CM
278003,LB
278003,LM
74753,ST
246787,LM
246787,LW
80668,CM
205603,ST
205603,LM
269874,LB
269874,LM
264505,LB
264505,LM
264511,CM
74815,ST
74815,LW
74815,LM
257346,CB
70473,RB
70473,CDM
70473,RM
78670,CM
78670,CDM
246096,ST
246096,RW
246096,LW
246096,RM
269151,CDM
269151,CM
269151,LM
269151,CAM
276068,CAM
276068,CM
245364,LW
245364,ST
245364,LM
208247,CB
251770,RM
251770,RW
243838,LM
243838,RM
243838,LW
267397,RM
267397,RW
276363,RM
276363,ST
276363,RW
258710,ST
258710,RW
258710,RM
236186,ST
279711,ST
279711,CAM
277665,ST
74403,LM
74403,RM
74403,LW
80302,CM
81327,LW
81327,ST
81327,LM
262583,CAM
262583,CM
262583,RM
233665,ST
233665,RW
233665,LW
233665,RM
79823,CM
79823,LM
236757,ST
244949,ST
225498,CDM
225498,CM
237031,ST
231406,LM
231406,LW
234226,CB
278013,CB
276747,LB
276747,LM
239378,ST
80660,LW
80660,LM
208157,ST
79393,LB
79393,LM
177448,CB
177448,CDM
177448,CM
221493,CB
221493,RB
70968,LW
70968,LM
70968,RM
212546,CB
212546,RB
236355,CB
238410,CM
238410,CDM
247385,LB
247385,CB
203368,LW
203368,CM
203368,RW
203368,LM
70511,ST
70511,CM
229266,CB
230046,ST
213151,RB
213151,CB
213151,RM
79547,RM
79547,RW
270033,CB
270033,RB
270033,RM
277973,RB
277973,RM
260567,ST
240345,RB
240345,RM
244185,ST
220380,CB
267485,RB
267485,LB
267485,RM
78314,CM
78314,CAM
78314,RM
251894,CDM
251894,CM
278782,LB
278782,LM
75280,CM
75280,CAM
234016,CAM
234016,CM
224546,LM
224546,CM
224546,LB
70703,LW
70703,ST
70703,RM
70703,LM
71474,ST
71474,CAM
252466,RM
252466,RB
277310,CAM
277310,CM
230718,RB
230718,CB
230718,RM
233790,CB
256326,LM
256326,ST
256326,RM
256326,LW
221772,RM
221772,RW
186449,CDM
186449,CM
265556,CB
278360,CM
278360,CAM
245856,ST
238184,LW
238184,CAM
238184,RM
238184,LM
79980,RB
79980,RM
264304,RM
264304,RW
230270,CAM
230270,CM
260990,CM
260990,RW
216461,CB
216461,CDM
216461,CM
236690,CB
248484,CB
261031,LW
261031,RM
261031,CAM
261031,LM
222636,ST
251312,CB
251312,LB
251312,LM
245426,CB
262335,RW
262335,RM
262335,CAM
275648,ST
275648,RW
275648,LW
275648,RM
73429,RM
73429,LM
73429,CAM
73429,RW
209369,ST
209369,LW
209369,LM
74980,RM
74980,ST
74980,RW
230388,CB
230388,CDM
240373,LM
240373,RM
240373,ST
240373,LW
70694,CM
70694,CAM
70694,CDM
277549,LM
277549,CAM
277549,LW
264248,LB
264248,LM
205892,CAM
205892,ST
205892,CM
267847,RB
267847,RM
267847,CM
267847,RW
252999,LB
252999,LM
230221,CB
230221,RB
243025,RB
243025,CB
271445,CDM
271445,CM
73317,LM
73317,RM
73317,LW
213620,ST
260473,LB
260473,LM
260473,CAM
251260,ST
222853,RM
222853,CM
222853,CDM
222853,RW
236165,CAM
236165,CM
236689,CDM
236689,CM
244131,LB
244131,LM
279716,RB
279716,RM
72613,RW
72613,RM
72613,LW
76717,CM
76717,CDM
223940,RB
223940,RM
239589,ST
279786,RM
279786,RW
279786,CAM
269314,CB
277509,CAM
277509,LM
277509,CM
254238,RB
254238,LB
254238,RM
70946,ST
70946,RW
277799,ST
275246,LM
275246,RM
275246,LW
71730,LW
71730,RW
71730,CAM
71730,LM
254005,CDM
254005,CM
236875,LB
236875,LM
268879,CDM
268879,CM
259669,CAM
259669,CM
259669,RW
262998,RB
262998,CDM
262998,RM
229208,CM
229208,CDM
260697,CB
252506,CM
233820,CB
72541,CM
72541,CDM
272992,ST
238692,CDM
238692,CB
238692,CM
279667,RM
279667,RB
279667,CM
71292,CB
210556,ST
255120,CDM
255120,CM
72856,RB
72860,RB
72860,RM
75936,ST
75936,LM
75936,CAM
72870,RW
72870,ST
72870,RM
256429,CB
223918,CDM
223918,CM
220087,CDM
220087,CM
253374,CDM
253374,CM
279490,CDM
279490,CM
186562,ST
235980,ST
235980,RM
235980,RW
261085,ST
261085,RW
261085,RM
273893,CB
273893,LB
273893,LM
226793,CDM
226793,CM
226793,RB
204785,ST
204785,CAM
207858,ST
264437,CB
264437,RB
264437,RM
252168,CB
252168,LB
79634,CAM
79634,CM
275739,RM
275739,CAM
275739,LM
275739,RW
245021,CB
245021,CDM
245021,CM
219180,CB
262447,ST
274226,CAM
274226,CM
242482,RB
242482,RM
72758,CM
264786,CM
264786,CDM
259426,LM
259426,RM
259426,LW
71795,CDM
71795,RB
71795,CM
74626,RW
74626,RM
70275,CAM
70275,LM
70275,ST
222598,CB
222598,RB
233865,ST
233865,RM
235405,CB
235405,RB
243088,LM
243088,LB
243088,LW
79252,LB
79252,LM
260004,RB
260004,LB
260004,LM
229045,ST
272313,RM
272313,CM
272313,CDM
272313,RW
195262,ST
211143,ST
273122,RB
273122,RM
273122,CM
273122,RW
190180,CB
190180,CDM
190180,CM
274923,LB
274923,LM
71151,CM
71151,CDM
71151,CAM
277751,RB
277751,CM
277751,CDM
277751,RM
261116,CM
261116,CAM
261116,CDM
253441,ST
253441,CM
253441,CAM
215817,ST
215817,CAM
223243,CB
273681,RM
273681,LM
273681,RW
270867,RW
270867,LW
270867,RM
70680,LM
70680,CM
70680,LW
240921,LB
240921,CB
240921,RB
240921,LM
266794,CB
266794,CDM
266794,RB
239661,RW
239661,LW
239661,RM
234037,CDM
234037,CB
234037,CM
248123,RM
248123,ST
248123,RW
258364,LM
258364,LW
263509,LM
263509,LB
254807,RM
254807,RW
254807,ST
202849,CB
71786,CM
71786,CDM
277356,CM
277356,CDM
254064,CM
254064,CDM
254064,RM
233329,CB
240499,RW
240499,LW
240499,RM
264823,RB
264823,CM
264823,RM
230520,ST
230520,CAM
260485,ST
260485,CAM
260485,RW
266886,ST
266886,CAM
266886,CM
271755,CB
271755,LB
78990,RB
78990,CB
78990,RM
234138,LB
259750,ST
234158,ST
234158,RM
234158,LM
234158,CAM
213938,CB
72136,LM
72136,ST
72136,LW
231125,LM
231125,LW
265689,LM
265689,ST
265689,RM
265689,LW
277525,CM
277525,CDM
74018,CDM
74018,CM
70953,CM
70953,CAM
271689,LM
271689,RM
271689,ST
271689,LW
250954,CB
266848,CM
266848,CDM
75112,RB
75112,CB
75112,RM
270957,RW
270957,LW
270957,CAM
270957,RM
182409,CB
182409,RB
182409,CM
81291,CDM
81291,CM
241037,CM
241037,CAM
241037,RB
213917,CB
259500,LM
259500,LB
266686,CM
266686,CDM
266686,RM
266686,CAM
272832,RM
272832,LM
272832,RW
278986,CM
278986,CDM
253386,CB
207828,ST
210394,RB
210394,RM
80352,CM
80352,CAM
276706,RW
276706,RM
276706,CAM
238563,CDM
238563,CM
238563,CAM
73199,RB
73199,RM
247286,LM
247286,RM
247286,CAM
247286,LW
264440,LB
264440,LM
72954,RB
72954,RM
76299,RB
76299,LB
76299,RM
263193,CB
276249,CAM
276249,CM
276249,RM
276256,RM
276256,RW
276256,LM
275244,LB
275244,CB
275244,LM
79691,CM
79691,CDM
260683,RM
260683,RB
260683,CB
242264,CB
236388,LM
236388,ST
236388,LW
265576,CB
257128,CM
257128,CDM
257128,RM
258925,ST
258925,RM
258925,LM
246126,LB
246126,CB
191648,CB
74913,LW
74913,LM
242600,CM
79274,ST
79274,RW
79274,LW
259266,CM
259266,CDM
78550,CDM
78550,CM
236248,CAM
236248,CM
236248,ST
243959,CB
225536,CAM
225536,CM
265731,LM
265731,RM
265731,LW
215051,CB
270864,ST
266257,CM
75285,LW
75285,LM
266010,LM
266010,RM
266010,LW
277029,CM
251686,CB
267825,ST
74295,CB
230458,CDM
230458,CM
239686,CB
239686,RB
239686,RM
70477,CM
70477,CAM
247120,LM
247120,ST
247120,RM
247120,LW
75347,CDM
75347,CM
242515,ST
242515,RW
272982,RW
272982,ST
272982,RM
262744,ST
278105,LM
278105,CAM
278105,ST
278105,LW
240473,LB
240473,RB
240473,LM
263514,CM
263514,CDM
262748,LM
262748,CAM
262748,ST
262748,LW
238965,CDM
238965,CM
238965,CB
253568,ST
215689,ST
200588,CB
171923,CB
171923,CDM
171923,CM
258456,RM
258456,LM
258456,RW
70297,RB
70297,RM
258969,CDM
258969,CM
216730,CB
262045,RB
262045,RM
262573,RW
262573,LW
262573,RM
265645,RB
265645,LB
265645,LM
246450,RM
246450,ST
246450,LM
246450,RW
72627,RB
72627,RM
259252,ST
276917,CAM
276917,RM
276917,CM
275901,LM
275901,LW
275901,RM
267476,LB
267476,LM
272596,CDM
272596,CM
237022,RM
237022,LM
237022,LW
237022,RW
233444,RW
233444,ST
233444,RM
257253,CB
260078,LB
260078,LM
263421,RM
263421,RW
232963,RM
232963,ST
232963,LM
232963,RW
259091,RB
259091,RM
266260,CB
266260,CDM
265799,CM
265799,CDM
70984,LB
261457,ST
261457,CAM
276823,CAM
276823,LM
276823,LW
276823,CM
277593,RB
277593,LB
277593,RM
259422,LM
259422,RM
259422,LW
255839,ST
255839,CAM
275056,LW
275056,RW
275056,LM
228729,CB
228729,RB
216453,RB
216453,CB
244109,RM
244109,LM
244109,CAM
244109,RW
206485,CB
243613,CDM
243613,CM
243613,CB
221605,ST
265658,CDM
265658,CM
244154,LM
244154,LW
244154,CAM
243398,RB
243398,LB
243398,RM
73927,CDM
73927,CM
269512,CAM
269512,RM
269512,CM
251594,RB
251594,LB
251594,RM
277976,LB
277976,LM
250850,CB
241646,CAM
241646,ST
241646,CM
76274,ST
76274,RW
76274,LW
230386,CB
233978,LB
233978,CB
233978,LM
279808,RM
279808,LM
279808,RW
221955,ST
252434,ST
246549,CM
246549,CDM
276252,LW
276252,CM
276252,RW
276252,LM
261927,RM
261927,LM
261927,RW
240168,ST
76604,LW
76604,LM
76604,RM
275019,LM
275019,LW
269913,LM
269913,RM
269913,LW
242265,ST
268894,RM
268894,RW
268894,CM
79458,RW
79458,CAM
79458,RM
272490,CB
272490,RB
272490,RM
239731,CDM
239731,CM
239731,CB
247667,RB
247667,RM
270203,ST
70017,RM
70017,LM
70017,RW
73359,RM
73359,RB
73359,RW
211345,CDM
211345,CM
270995,CDM
270995,CM
271252,CM
73621,RM
73621,RB
245404,ST
245404,LW
245404,LM
245404,CAM
73896,RB
73896,RM
224685,CM
224685,CDM
224685,CB
235194,ST
251325,RB
251325,RM
251325,CB
251325,RW
72384,CM
72384,CAM
247754,CB
247754,CDM
223694,CB
260814,CAM
260814,RM
260814,ST
260814,CM
276438,CDM
276438,CM
214747,CDM
214747,RB
214747,RM
214747,CM
243932,CAM
243932,RM
243932,ST
243932,CM
254941,RB
254941,RM
203002,CB
279546,CAM
279546,CM
76031,CDM
76031,CM
242690,CB
242690,RB
246276,LM
246276,ST
246276,LW
223751,CB
226583,CB
225053,CDM
225053,CM
225053,RB
233767,RB
233767,RM
274734,CB
274734,CDM
274734,CM
267849,RM
267849,CAM
267849,RW
72267,CAM
72267,RM
72267,CM
235854,CB
259920,RB
259920,LM
259920,RM
79187,CM
79187,CDM
241239,LW
241239,LM
241239,RW
243293,LB
243293,LM
220523,CB
252017,CB
252017,RB
252017,RM
206198,CB
206198,LB
206198,LM
246136,CM
246136,CDM
246136,CAM
78974,CAM
78974,CM
246911,CB
277377,LW
277377,LM
277377,RM
244871,CAM
244871,CM
71059,CM
71059,CAM
245652,ST
219293,CB
223902,CM
204211,CB
223157,ST
257725,RB
257725,LB
257725,RM
256705,CB
257473,LW
257473,LM
257473,CAM
73934,CM
73934,LB
279502,CDM
279502,CM
233946,RB
233946,RM
266210,CB
80098,ST
242658,LB
242658,LM
264677,CAM
264677,RM
264677,LM
264677,CM
72936,ST
200425,CB
200425,RB
258547,ST
251381,ST
251381,RW
251381,LM
251381,RM
231185,CB
237586,CB
274724,LM
274724,CAM
274724,RW
274724,LW
78642,CM
210482,CDM
210482,CM
235059,RM
235059,RW
262709,CB
262709,RB
262709,RM
209210,CB
234300,LM
234300,LB
234300,LW
77124,CDM
77124,CM
79444,CM
79444,CAM
279922,RW
279922,ST
279922,RM
228732,CB
246666,LB
246666,RM
246666,LM
243602,RB
243602,LB
243602,RM
277411,CM
81320,CAM
81320,LW
81320,CM
238765,RB
238765,RM
238765,RW
251580,ST
251580,RW
251580,LW
251580,CAM
277456,RW
277456,RM
277456,LM
200672,CB
200672,RB
199393,CB
238059,CAM
238059,RM
238059,CM
279816,LM
279816,CM
279816,LW
230415,CB
270352,CM
270866,ST
253715,RM
253715,LM
253715,RW
77592,CAM
77592,CM
80665,CM
80665,CAM
237337,LM
237337,CAM
237337,LW
264477,CM
264477,CDM
269599,LM
269599,RM
269599,CM
269599,LW
71727,RB
229175,LB
229175,LM
238656,ST
265545,CAM
265545,ST
265545,CM
276309,RM
276309,RW
269915,LM
269915,LW
234843,CB
264297,LB
264297,RB
264297,CDM
264297,LM
74885,CDM
74885,CM
257676,ST
257676,CAM
257676,CM
219536,ST
258977,RM
258977,LM
258977,RW
246195,RB
246195,RM
242366,RB
242366,CB
242366,RM
226495,ST
226495,CAM
224962,RM
224962,RW
80067,CAM
80067,CM
261325,ST
239581,CB
266462,ST
236533,ST
77051,ST
77051,RM
273915,ST
266496,CM
266496,LM
266496,LB
74515,RB
74515,RM
271384,ST
219467,RB
219467,RM
263756,LM
263756,RM
263756,LW
270676,RM
270676,RW
223578,ST
223578,CAM
78686,LB
78686,CB
78686,LM
74087,CAM
74087,LM
74087,RM
74087,CM
247913,RB
247913,CB
247913,RM
239476,RB
239476,RM
198776,CM
198776,CAM
198776,LM
269950,CM
269950,CAM
221567,LB
221567,LM
182411,LM
182411,RM
182411,CM
182411,LW
224675,CM
224675,LM
224675,CDM
275620,LM
275620,LW
252587,CAM
252587,CM
252587,RM
72624,LB
72624,LM
243643,CAM
243643,CM
243643,RM
273090,CB
273090,RB
233926,CB
233926,RB
267744,CM
267744,CAM
267744,CDM
254692,LW
254692,CM
254692,RW
254692,LM
250855,RM
250855,LM
250855,RW
79090,CM
79090,CAM
77559,RB
77559,RM
77559,LB
239096,CDM
239096,CM
239097,ST
239097,CAM
230410,RM
230410,RW
72974,CDM
72974,CM
228366,CB
215581,LM
215581,RM
215581,LW
208432,CB
75318,RM
75318,LM
75318,RW
271933,ST
275520,CM
275520,CAM
275520,CDM
259194,CM
279427,RB
279427,RM
275090,ST
279702,CM
257174,CAM
257174,RM
257174,LM
257174,CM
211096,CB
211096,RB
211096,RM
244891,CB
208806,CB
208806,LB
208806,LM
241094,RM
241094,LM
241094,RW
220872,LW
220872,ST
220872,LM
240335,CDM
240335,CM
240335,CB
230865,CB
230865,LB
237524,ST
77013,LM
77013,CAM
77013,LW
277465,CAM
277465,CM
277465,LW
260826,LM
260826,LW
243173,CM
243173,CAM
243173,CDM
222192,LB
222192,RB
222192,LM
215026,ST
215026,CAM
215026,CM
277501,LM
277501,LW
254230,CM
254230,CDM
200471,ST
200471,LW
200471,RW
200471,LM
212248,ST
245790,LM
245790,LW
245790,RW
79908,CM
79908,RM
198437,ST
264745,LW
264745,LM
252225,CDM
252225,CM
73045,LM
73045,LW
224616,ST
224616,RW
238703,CB
215168,ST
215168,RM
215168,RW
279942,LB
279942,CB
234631,ST
219787,CB
219787,RB
219787,RM
259215,CB
266136,RM
266136,LM
266136,RW
273560,CB
273560,RB
273560,RM
271002,CDM
271002,CM
271002,RM
73118,CAM
73118,RM
73118,RW
73118,CM
273573,CDM
273573,CM
273573,CB
267942,LM
267942,LW
267942,ST
208047,RM
208047,ST
208047,LM
208047,RW
235442,CB
262071,CB
262071,RB
244413,LB
244413,LM
254143,CB
253911,CAM
253911,RW
253911,LW
253911,CM
261352,LM
261352,RM
261352,LW
71672,LB
71672,LM
276235,RM
276235,RW
258315,CB
258315,LB
231948,CB
75533,LM
75533,CAM
75533,LW
268306,LM
268306,RW
268306,LW
258834,ST
274197,CM
274197,CAM
209973,ST
209973,CAM
230209,CB
263259,RB
263259,RM
278895,RM
278895,ST
278895,RW
242291,ST
266615,ST
266615,RM
266615,CM
266615,RW
255868,ST
255868,CB
255868,CAM
72070,CDM
72070,CAM
72070,CM
80026,CM
201122,CB
230839,CB
261815,RM
261815,CM
261815,RW
266173,RB
266173,CB
277194,LW
277194,LM
266453,RW
266453,LW
266453,RM
257776,LB
257776,LM
194077,CB
179752,ST
235849,CB
279627,LM
279627,CAM
279627,LW
254289,CB
254289,RB
254289,RM
255572,CM
255572,CDM
269397,CB
73307,LW
73307,RW
73307,CAM
73307,LM
264288,CB
264288,RB
229487,CB
229487,RB
229487,RM
244079,CB
251764,CB
237440,CB
237440,LB
278403,CB
240008,CB
224142,CB
255891,CB
276372,ST
276372,CAM
276372,LW
276372,CM
73366,RM
73366,CAM
73366,RW
271772,CM
271772,LB
275101,LM
275101,RM
275101,RW
275101,LW
221855,RM
221855,RW
221855,LM
71330,CB
256439,RB
256439,LB
248508,CB
234687,CDM
234687,CM
71912,LB
71912,LM
227561,ST
264176,LW
264176,LM
243442,CB
262645,LM
262645,LB
262645,LW
80630,LW
80630,LM
216582,ST
279840,RM
279840,RW
256040,RB
256040,RM
271937,CAM
271937,CM
271937,RM
189776,ST
235345,ST
235345,RW
235345,CAM
276822,LW
276822,ST
276822,RM
276822,LM
260972,LM
260972,RM
260972,ST
260972,LW
71279,CM
71279,CDM
71279,RM
233078,ST
79782,ST
244394,LB
244394,CB
72619,CDM
72619,CM
72619,CB
266158,LM
266158,RM
266158,RW
266158,LW
275126,CM
275126,CDM
236735,RM
236735,LM
236735,RW
243906,CAM
243906,RM
243906,CM
205019,RB
205019,RM
248812,CDM
248812,CM
248812,CB
272624,RB
272624,LB
272624,RM
247027,RM
247027,RB
247027,RW
252675,CB
279056,RB
279056,RM
279056,RW
259093,LB
259093,LM
242714,LM
242714,RM
242714,LW
275487,LM
275487,RM
275487,ST
275487,LW
200752,CB
236342,RW
236342,ST
236342,RM
254774,CM
254774,CDM
255033,RB
255033,CB
255033,RM
273978,LM
273978,RM
273978,LW
80706,CM
264009,LB
264009,LM
71242,LM
71242,LW
251724,LM
251724,LB
251724,LW
277584,CAM
277584,CM
242769,LB
242769,LM
241005,ST
74871,CB
246647,CM
246647,CDM
257916,LW
257916,LM
191871,CM
191871,CDM
260994,LM
260994,RM
260994,ST
260994,LW
221827,CM
221827,CDM
261766,ST
204936,CB
80521,RM
80521,RB
80521,RW
274830,LB
224915,RM
224915,RW
224915,LM
235684,CB
229800,CDM
229800,CM
232106,RB
232106,RM
223159,CB
258489,RM
258489,LM
258489,RB
239550,CB
72138,CAM
72138,RM
72138,CM
273610,ST
273610,RW
273610,RM
75734,CDM
75734,CM
279519,LM
279519,CAM
279519,RM
279519,LB
242917,RM
242917,ST
242917,RW
212204,CB
230897,ST
231926,LM
231926,LB
231926,LW
246015,CB
246015,LB
246015,LM
76803,RW
76803,ST
76803,LW
76803,RM
277251,LB
277251,LM
277251,LW
221448,LB
221448,LM
260896,ST
232225,ST
264749,RM
264749,RW
78144,LM
78144,LB
78144,CB
269637,ST
269637,RM
269637,CAM
77144,CAM
77144,CM
276827,CDM
276827,CM
276827,CB
77404,CAM
77404,CM
77404,CDM
250725,CB
250725,LB
270698,CDM
270698,CM
263020,CB
265581,CM
265581,CDM
276343,CM
263062,CAM
263062,CM
263062,RM
224925,CM
224925,CAM
264352,LB
264352,LM
236196,ST
236196,CAM
277419,CB
277419,LB
259507,RM
259507,RW
238516,CB
251829,CB
251829,LB
271548,CAM
271548,CM
200900,CM
200900,CAM
200900,CDM
243155,CB
243924,CDM
